Model,DPO4034,DPO4034
Firmware Version,2.1,2.1
,,
Point Format,Y,Y
Horizontal Units,S,S
Horizontal Scale,0.0001,0.0001
Sample Interval,1.00E-07,1.00E-07
Record Length,10000,10000
Probe Attenuation,10,10
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.1,1
Label,,
TIME,CH1,CH2
3.50E-04,-0.668,-0.58
3.50E-04,-0.68,-0.62
3.50E-04,-0.68,-0.58
3.50E-04,-0.68,-0.62
3.50E-04,-0.684,-0.58
3.51E-04,-0.684,-0.54
3.51E-04,-0.684,-0.62
3.51E-04,-0.684,-0.7
3.51E-04,-0.684,-0.58
3.51E-04,-0.692,-0.66
3.51E-04,-0.692,-0.62
3.51E-04,-0.688,-0.62
3.51E-04,-0.688,-0.7
3.51E-04,-0.692,-0.62
3.51E-04,-0.692,-0.7
3.52E-04,-0.696,-0.66
3.52E-04,-0.696,-0.66
3.52E-04,-0.696,-0.62
3.52E-04,-0.704,-0.66
3.52E-04,-0.704,-0.78
3.52E-04,-0.704,-0.7
3.52E-04,-0.712,-0.7
3.52E-04,-0.704,-0.7
3.52E-04,-0.708,-0.66
3.52E-04,-0.716,-0.7
3.53E-04,-0.708,-0.7
3.53E-04,-0.72,-0.7
3.53E-04,-0.716,-0.7
3.53E-04,-0.72,-0.54
3.53E-04,-0.716,-0.7
3.53E-04,-0.716,-0.7
3.53E-04,-0.72,-0.7
3.53E-04,-0.72,-0.7
3.53E-04,-0.732,-0.66
3.53E-04,-0.728,-0.66
3.54E-04,-0.732,-0.7
3.54E-04,-0.736,-0.66
3.54E-04,-0.736,-0.66
3.54E-04,-0.732,-0.7
3.54E-04,-0.736,-0.7
3.54E-04,-0.74,-0.58
3.54E-04,-0.736,-0.66
3.54E-04,-0.736,-0.7
3.54E-04,-0.736,-0.74
3.54E-04,-0.736,-0.7
3.55E-04,-0.744,-0.66
3.55E-04,-0.74,-0.7
3.55E-04,-0.74,-0.7
3.55E-04,-0.744,-0.7
3.55E-04,-0.748,-0.66
3.55E-04,-0.752,-0.78
3.55E-04,-0.764,-0.7
3.55E-04,-0.756,-0.74
3.55E-04,-0.744,-0.7
3.55E-04,-0.76,-0.7
3.56E-04,-0.756,-0.66
3.56E-04,-0.768,-0.78
3.56E-04,-0.764,-0.7
3.56E-04,-0.752,-0.66
3.56E-04,-0.76,-0.66
3.56E-04,-0.764,-0.62
3.56E-04,-0.772,-0.7
3.56E-04,-0.776,-0.74
3.56E-04,-0.772,-0.7
3.56E-04,-0.78,-0.74
3.57E-04,-0.772,-0.7
3.57E-04,-0.768,-0.7
3.57E-04,-0.772,-0.74
3.57E-04,-0.768,-0.66
3.57E-04,-0.78,-0.66
3.57E-04,-0.788,-0.7
3.57E-04,-0.792,-0.74
3.57E-04,-0.788,-0.66
3.57E-04,-0.772,-0.78
3.57E-04,-0.784,-0.7
3.58E-04,-0.784,-0.74
3.58E-04,-0.792,-0.7
3.58E-04,-0.788,-0.74
3.58E-04,-0.788,-0.7
3.58E-04,-0.788,-0.78
3.58E-04,-0.796,-0.7
3.58E-04,-0.796,-0.7
3.58E-04,-0.8,-0.82
3.58E-04,-0.8,-0.74
3.58E-04,-0.784,-0.7
3.59E-04,-0.8,-0.74
3.59E-04,-0.812,-0.66
3.59E-04,-0.8,-0.74
3.59E-04,-0.812,-0.74
3.59E-04,-0.804,-0.7
3.59E-04,-0.816,-0.78
3.59E-04,-0.812,-0.78
3.59E-04,-0.82,-0.74
3.59E-04,-0.812,-0.66
3.59E-04,-0.816,-0.7
3.60E-04,-0.812,-0.7
3.60E-04,-0.82,-0.82
3.60E-04,-0.816,-0.78
3.60E-04,-0.824,-0.66
3.60E-04,-0.82,-0.82
3.60E-04,-0.824,-0.82
3.60E-04,-0.828,-0.78
3.60E-04,-0.828,-0.66
3.60E-04,-0.828,-0.86
3.60E-04,-0.828,-0.74
3.61E-04,-0.824,-0.7
3.61E-04,-0.824,-0.78
3.61E-04,-0.84,-0.82
3.61E-04,-0.836,-0.78
3.61E-04,-0.836,-0.78
3.61E-04,-0.844,-0.78
3.61E-04,-0.84,-0.78
3.61E-04,-0.836,-0.7
3.61E-04,-0.852,-0.78
3.61E-04,-0.848,-0.82
3.62E-04,-0.848,-0.78
3.62E-04,-0.856,-0.78
3.62E-04,-0.852,-0.74
3.62E-04,-0.852,-0.86
3.62E-04,-0.852,-0.9
3.62E-04,-0.856,-0.86
3.62E-04,-0.856,-0.74
3.62E-04,-0.864,-0.82
3.62E-04,-0.86,-0.74
3.62E-04,-0.86,-0.82
3.63E-04,-0.864,-0.7
3.63E-04,-0.856,-0.78
3.63E-04,-0.868,-0.82
3.63E-04,-0.864,-0.78
3.63E-04,-0.868,-0.78
3.63E-04,-0.86,-0.82
3.63E-04,-0.868,-0.86
3.63E-04,-0.88,-0.86
3.63E-04,-0.864,-0.82
3.63E-04,-0.88,-0.86
3.64E-04,-0.872,-0.78
3.64E-04,-0.884,-0.86
3.64E-04,-0.876,-0.86
3.64E-04,-0.88,-0.82
3.64E-04,-0.88,-0.86
3.64E-04,-0.88,-0.82
3.64E-04,-0.876,-0.86
3.64E-04,-0.884,-0.82
3.64E-04,-0.892,-0.94
3.64E-04,-0.884,-0.82
3.65E-04,-0.888,-0.74
3.65E-04,-0.896,-0.78
3.65E-04,-0.888,-0.82
3.65E-04,-0.896,-0.82
3.65E-04,-0.896,-0.78
3.65E-04,-0.904,-0.86
3.65E-04,-0.896,-0.82
3.65E-04,-0.896,-0.86
3.65E-04,-0.9,-0.86
3.65E-04,-0.908,-0.82
3.66E-04,-0.908,-0.86
3.66E-04,-0.908,-0.86
3.66E-04,-0.904,-0.82
3.66E-04,-0.916,-0.86
3.66E-04,-0.916,-0.82
3.66E-04,-0.908,-0.78
3.66E-04,-0.908,-0.86
3.66E-04,-0.916,-0.86
3.66E-04,-0.92,-0.78
3.66E-04,-0.916,-0.9
3.67E-04,-0.92,-0.82
3.67E-04,-0.924,-0.86
3.67E-04,-0.936,-0.82
3.67E-04,-0.928,-0.9
3.67E-04,-0.924,-0.9
3.67E-04,-0.94,-0.94
3.67E-04,-0.936,-0.86
3.67E-04,-0.924,-0.86
3.67E-04,-0.936,-0.9
3.67E-04,-0.936,-0.86
3.68E-04,-0.936,-0.78
3.68E-04,-0.94,-0.86
3.68E-04,-0.944,-0.94
3.68E-04,-0.952,-0.86
3.68E-04,-0.94,-0.86
3.68E-04,-0.94,-0.86
3.68E-04,-0.936,-0.94
3.68E-04,-0.948,-0.86
3.68E-04,-0.944,-0.86
3.68E-04,-0.944,-0.9
3.69E-04,-0.94,-0.94
3.69E-04,-0.94,-0.86
3.69E-04,-0.936,-0.86
3.69E-04,-0.948,-0.82
3.69E-04,-0.936,-0.98
3.69E-04,-0.94,-0.86
3.69E-04,-0.928,-0.9
3.69E-04,-0.932,-0.82
3.69E-04,-0.916,-0.9
3.69E-04,-0.928,-0.86
3.70E-04,-0.924,-0.86
3.70E-04,-0.92,-0.78
3.70E-04,-0.92,-0.86
3.70E-04,-0.924,-0.86
3.70E-04,-0.924,-0.82
3.70E-04,-0.928,-0.82
3.70E-04,-0.924,-0.86
3.70E-04,-0.916,-0.78
3.70E-04,-0.912,-0.82
3.70E-04,-0.916,-0.94
3.71E-04,-0.896,-0.82
3.71E-04,-0.912,-0.82
3.71E-04,-0.912,-0.86
3.71E-04,-0.908,-0.86
3.71E-04,-0.9,-0.78
3.71E-04,-0.904,-0.82
3.71E-04,-0.9,-0.86
3.71E-04,-0.9,-0.86
3.71E-04,-0.904,-0.82
3.71E-04,-0.896,-0.86
3.72E-04,-0.896,-0.78
3.72E-04,-0.9,-0.82
3.72E-04,-0.892,-0.74
3.72E-04,-0.884,-0.82
3.72E-04,-0.9,-0.82
3.72E-04,-0.892,-0.82
3.72E-04,-0.884,-0.9
3.72E-04,-0.888,-0.86
3.72E-04,-0.892,-0.98
3.72E-04,-0.884,-0.86
3.73E-04,-0.876,-0.94
3.73E-04,-0.88,-0.86
3.73E-04,-0.876,-0.82
3.73E-04,-0.872,-0.86
3.73E-04,-0.872,-0.82
3.73E-04,-0.88,-0.7
3.73E-04,-0.868,-0.82
3.73E-04,-0.872,-0.82
3.73E-04,-0.864,-0.86
3.73E-04,-0.86,-0.82
3.74E-04,-0.864,-0.86
3.74E-04,-0.872,-0.78
3.74E-04,-0.856,-0.82
3.74E-04,-0.856,-0.82
3.74E-04,-0.852,-0.78
3.74E-04,-0.856,-0.82
3.74E-04,-0.848,-0.82
3.74E-04,-0.856,-0.7
3.74E-04,-0.852,-0.74
3.74E-04,-0.848,-0.86
3.75E-04,-0.86,-0.86
3.75E-04,-0.848,-0.78
3.75E-04,-0.848,-0.78
3.75E-04,-0.848,-0.82
3.75E-04,-0.836,-0.7
3.75E-04,-0.84,-0.7
3.75E-04,-0.848,-0.78
3.75E-04,-0.836,-0.7
3.75E-04,-0.836,-0.78
3.75E-04,-0.836,-0.82
3.76E-04,-0.836,-0.86
3.76E-04,-0.832,-0.78
3.76E-04,-0.832,-0.82
3.76E-04,-0.832,-0.7
3.76E-04,-0.824,-0.82
3.76E-04,-0.828,-0.7
3.76E-04,-0.824,-0.82
3.76E-04,-0.828,-0.78
3.76E-04,-0.82,-0.7
3.76E-04,-0.816,-0.78
3.77E-04,-0.82,-0.82
3.77E-04,-0.812,-0.7
3.77E-04,-0.816,-0.74
3.77E-04,-0.812,-0.74
3.77E-04,-0.812,-0.74
3.77E-04,-0.812,-0.78
3.77E-04,-0.804,-0.74
3.77E-04,-0.812,-0.78
3.77E-04,-0.808,-0.66
3.77E-04,-0.8,-0.7
3.78E-04,-0.8,-0.78
3.78E-04,-0.808,-0.74
3.78E-04,-0.796,-0.7
3.78E-04,-0.8,-0.86
3.78E-04,-0.792,-0.7
3.78E-04,-0.792,-0.78
3.78E-04,-0.792,-0.74
3.78E-04,-0.788,-0.7
3.78E-04,-0.792,-0.74
3.78E-04,-0.792,-0.74
3.79E-04,-0.78,-0.78
3.79E-04,-0.788,-0.7
3.79E-04,-0.788,-0.7
3.79E-04,-0.78,-0.78
3.79E-04,-0.78,-0.7
3.79E-04,-0.78,-0.74
3.79E-04,-0.772,-0.66
3.79E-04,-0.776,-0.7
3.79E-04,-0.768,-0.74
3.79E-04,-0.764,-0.66
3.80E-04,-0.772,-0.78
3.80E-04,-0.768,-0.74
3.80E-04,-0.764,-0.7
3.80E-04,-0.78,-0.7
3.80E-04,-0.768,-0.78
3.80E-04,-0.768,-0.74
3.80E-04,-0.76,-0.74
3.80E-04,-0.768,-0.7
3.80E-04,-0.764,-0.66
3.80E-04,-0.748,-0.58
3.81E-04,-0.748,-0.7
3.81E-04,-0.752,-0.7
3.81E-04,-0.748,-0.66
3.81E-04,-0.744,-0.66
3.81E-04,-0.74,-0.7
3.81E-04,-0.744,-0.7
3.81E-04,-0.744,-0.7
3.81E-04,-0.748,-0.7
3.81E-04,-0.736,-0.78
3.81E-04,-0.74,-0.7
3.82E-04,-0.744,-0.78
3.82E-04,-0.736,-0.66
3.82E-04,-0.728,-0.7
3.82E-04,-0.732,-0.7
3.82E-04,-0.744,-0.7
3.82E-04,-0.728,-0.66
3.82E-04,-0.732,-0.66
3.82E-04,-0.724,-0.7
3.82E-04,-0.728,-0.74
3.82E-04,-0.736,-0.62
3.83E-04,-0.724,-0.7
3.83E-04,-0.72,-0.7
3.83E-04,-0.72,-0.66
3.83E-04,-0.712,-0.62
3.83E-04,-0.716,-0.66
3.83E-04,-0.708,-0.7
3.83E-04,-0.72,-0.7
3.83E-04,-0.708,-0.62
3.83E-04,-0.704,-0.66
3.83E-04,-0.708,-0.7
3.84E-04,-0.704,-0.66
3.84E-04,-0.7,-0.66
3.84E-04,-0.7,-0.54
3.84E-04,-0.712,-0.7
3.84E-04,-0.704,-0.62
3.84E-04,-0.704,-0.66
3.84E-04,-0.692,-0.7
3.84E-04,-0.692,-0.62
3.84E-04,-0.684,-0.66
3.84E-04,-0.696,-0.62
3.85E-04,-0.684,-0.66
3.85E-04,-0.704,-0.66
3.85E-04,-0.688,-0.7
3.85E-04,-0.692,-0.66
3.85E-04,-0.696,-0.62
3.85E-04,-0.692,-0.62
3.85E-04,-0.684,-0.62
3.85E-04,-0.68,-0.66
3.85E-04,-0.672,-0.62
3.85E-04,-0.676,-0.66
3.86E-04,-0.672,-0.62
3.86E-04,-0.672,-0.66
3.86E-04,-0.672,-0.58
3.86E-04,-0.672,-0.58
3.86E-04,-0.68,-0.62
3.86E-04,-0.672,-0.58
3.86E-04,-0.668,-0.66
3.86E-04,-0.668,-0.74
3.86E-04,-0.66,-0.58
3.86E-04,-0.668,-0.66
3.87E-04,-0.66,-0.66
3.87E-04,-0.672,-0.5
3.87E-04,-0.656,-0.5
3.87E-04,-0.656,-0.5
3.87E-04,-0.668,-0.58
3.87E-04,-0.648,-0.62
3.87E-04,-0.648,-0.58
3.87E-04,-0.652,-0.54
3.87E-04,-0.644,-0.58
3.87E-04,-0.648,-0.54
3.88E-04,-0.648,-0.66
3.88E-04,-0.644,-0.7
3.88E-04,-0.64,-0.5
3.88E-04,-0.64,-0.62
3.88E-04,-0.632,-0.66
3.88E-04,-0.636,-0.5
3.88E-04,-0.636,-0.58
3.88E-04,-0.636,-0.58
3.88E-04,-0.636,-0.5
3.88E-04,-0.628,-0.58
3.89E-04,-0.636,-0.58
3.89E-04,-0.632,-0.66
3.89E-04,-0.628,-0.54
3.89E-04,-0.624,-0.54
3.89E-04,-0.628,-0.66
3.89E-04,-0.628,-0.54
3.89E-04,-0.62,-0.5
3.89E-04,-0.636,-0.54
3.89E-04,-0.612,-0.58
3.89E-04,-0.62,-0.66
3.90E-04,-0.608,-0.46
3.90E-04,-0.616,-0.54
3.90E-04,-0.616,-0.54
3.90E-04,-0.612,-0.54
3.90E-04,-0.62,-0.54
3.90E-04,-0.608,-0.54
3.90E-04,-0.612,-0.5
3.90E-04,-0.608,-0.54
3.90E-04,-0.596,-0.54
3.90E-04,-0.612,-0.58
3.91E-04,-0.6,-0.54
3.91E-04,-0.604,-0.58
3.91E-04,-0.604,-0.54
3.91E-04,-0.596,-0.5
3.91E-04,-0.6,-0.54
3.91E-04,-0.588,-0.54
3.91E-04,-0.596,-0.46
3.91E-04,-0.592,-0.5
3.91E-04,-0.592,-0.58
3.91E-04,-0.584,-0.58
3.92E-04,-0.592,-0.58
3.92E-04,-0.584,-0.54
3.92E-04,-0.584,-0.42
3.92E-04,-0.576,-0.54
3.92E-04,-0.58,-0.5
3.92E-04,-0.576,-0.46
3.92E-04,-0.58,-0.5
3.92E-04,-0.588,-0.54
3.92E-04,-0.572,-0.54
3.92E-04,-0.576,-0.54
3.93E-04,-0.564,-0.54
3.93E-04,-0.572,-0.5
3.93E-04,-0.568,-0.42
3.93E-04,-0.56,-0.5
3.93E-04,-0.564,-0.5
3.93E-04,-0.564,-0.42
3.93E-04,-0.572,-0.5
3.93E-04,-0.564,-0.5
3.93E-04,-0.564,-0.54
3.93E-04,-0.56,-0.54
3.94E-04,-0.548,-0.54
3.94E-04,-0.552,-0.5
3.94E-04,-0.556,-0.46
3.94E-04,-0.544,-0.54
3.94E-04,-0.54,-0.54
3.94E-04,-0.556,-0.46
3.94E-04,-0.544,-0.46
3.94E-04,-0.536,-0.42
3.94E-04,-0.54,-0.54
3.94E-04,-0.544,-0.42
3.95E-04,-0.532,-0.5
3.95E-04,-0.54,-0.46
3.95E-04,-0.536,-0.5
3.95E-04,-0.528,-0.5
3.95E-04,-0.532,-0.46
3.95E-04,-0.536,-0.42
3.95E-04,-0.536,-0.5
3.95E-04,-0.536,-0.38
3.95E-04,-0.528,-0.5
3.95E-04,-0.528,-0.38
3.96E-04,-0.516,-0.42
3.96E-04,-0.524,-0.54
3.96E-04,-0.512,-0.46
3.96E-04,-0.516,-0.42
3.96E-04,-0.516,-0.46
3.96E-04,-0.516,-0.42
3.96E-04,-0.52,-0.38
3.96E-04,-0.512,-0.46
3.96E-04,-0.512,-0.46
3.96E-04,-0.508,-0.54
3.97E-04,-0.508,-0.46
3.97E-04,-0.508,-0.46
3.97E-04,-0.512,-0.5
3.97E-04,-0.504,-0.5
3.97E-04,-0.504,-0.38
3.97E-04,-0.5,-0.38
3.97E-04,-0.488,-0.38
3.97E-04,-0.496,-0.42
3.97E-04,-0.492,-0.5
3.97E-04,-0.5,-0.5
3.98E-04,-0.492,-0.38
3.98E-04,-0.488,-0.5
3.98E-04,-0.484,-0.34
3.98E-04,-0.488,-0.46
3.98E-04,-0.488,-0.42
3.98E-04,-0.472,-0.46
3.98E-04,-0.48,-0.38
3.98E-04,-0.488,-0.38
3.98E-04,-0.48,-0.54
3.98E-04,-0.472,-0.5
3.99E-04,-0.468,-0.42
3.99E-04,-0.472,-0.5
3.99E-04,-0.472,-0.38
3.99E-04,-0.468,-0.38
3.99E-04,-0.476,-0.38
3.99E-04,-0.464,-0.42
3.99E-04,-0.464,-0.34
3.99E-04,-0.468,-0.38
3.99E-04,-0.464,-0.5
3.99E-04,-0.46,-0.38
4.00E-04,-0.456,-0.46
4.00E-04,-0.456,-0.42
4.00E-04,-0.46,-0.42
4.00E-04,-0.46,-0.5
4.00E-04,-0.46,-0.38
4.00E-04,-0.452,-0.38
4.00E-04,-0.46,-0.34
4.00E-04,-0.456,-0.46
4.00E-04,-0.448,-0.38
4.00E-04,-0.444,-0.38
4.01E-04,-0.448,-0.42
4.01E-04,-0.436,-0.34
4.01E-04,-0.448,-0.34
4.01E-04,-0.436,-0.34
4.01E-04,-0.444,-0.34
4.01E-04,-0.436,-0.38
4.01E-04,-0.436,-0.34
4.01E-04,-0.428,-0.38
4.01E-04,-0.432,-0.38
4.01E-04,-0.436,-0.46
4.02E-04,-0.428,-0.3
4.02E-04,-0.432,-0.38
4.02E-04,-0.424,-0.38
4.02E-04,-0.42,-0.38
4.02E-04,-0.42,-0.38
4.02E-04,-0.424,-0.38
4.02E-04,-0.428,-0.34
4.02E-04,-0.424,-0.34
4.02E-04,-0.416,-0.38
4.02E-04,-0.416,-0.34
4.03E-04,-0.416,-0.38
4.03E-04,-0.404,-0.34
4.03E-04,-0.416,-0.34
4.03E-04,-0.404,-0.3
4.03E-04,-0.404,-0.3
4.03E-04,-0.416,-0.3
4.03E-04,-0.404,-0.38
4.03E-04,-0.396,-0.26
4.03E-04,-0.404,-0.34
4.03E-04,-0.4,-0.3
4.04E-04,-0.396,-0.3
4.04E-04,-0.4,-0.22
4.04E-04,-0.392,-0.34
4.04E-04,-0.388,-0.34
4.04E-04,-0.396,-0.38
4.04E-04,-0.396,-0.22
4.04E-04,-0.384,-0.3
4.04E-04,-0.4,-0.34
4.04E-04,-0.388,-0.3
4.04E-04,-0.396,-0.34
4.05E-04,-0.388,-0.26
4.05E-04,-0.38,-0.22
4.05E-04,-0.376,-0.3
4.05E-04,-0.376,-0.26
4.05E-04,-0.384,-0.3
4.05E-04,-0.38,-0.34
4.05E-04,-0.376,-0.3
4.05E-04,-0.38,-0.3
4.05E-04,-0.372,-0.34
4.05E-04,-0.376,-0.38
4.06E-04,-0.364,-0.42
4.06E-04,-0.368,-0.26
4.06E-04,-0.36,-0.26
4.06E-04,-0.384,-0.3
4.06E-04,-0.364,-0.38
4.06E-04,-0.364,-0.22
4.06E-04,-0.356,-0.3
4.06E-04,-0.364,-0.26
4.06E-04,-0.348,-0.34
4.06E-04,-0.352,-0.34
4.07E-04,-0.356,-0.26
4.07E-04,-0.364,-0.3
4.07E-04,-0.352,-0.22
4.07E-04,-0.356,-0.3
4.07E-04,-0.352,-0.3
4.07E-04,-0.344,-0.18
4.07E-04,-0.34,-0.22
4.07E-04,-0.356,-0.26
4.07E-04,-0.348,-0.22
4.07E-04,-0.344,-0.34
4.08E-04,-0.344,-0.3
4.08E-04,-0.332,-0.22
4.08E-04,-0.34,-0.3
4.08E-04,-0.344,-0.26
4.08E-04,-0.328,-0.26
4.08E-04,-0.328,-0.34
4.08E-04,-0.332,-0.3
4.08E-04,-0.328,-0.22
4.08E-04,-0.324,-0.22
4.08E-04,-0.328,-0.22
4.09E-04,-0.32,-0.26
4.09E-04,-0.32,-0.26
4.09E-04,-0.316,-0.22
4.09E-04,-0.32,-0.26
4.09E-04,-0.312,-0.22
4.09E-04,-0.308,-0.26
4.09E-04,-0.316,-0.3
4.09E-04,-0.304,-0.26
4.09E-04,-0.316,-0.22
4.09E-04,-0.3,-0.22
4.10E-04,-0.304,-0.22
4.10E-04,-0.296,-0.14
4.10E-04,-0.304,-0.34
4.10E-04,-0.304,-0.34
4.10E-04,-0.304,-0.26
4.10E-04,-0.3,-0.38
4.10E-04,-0.284,-0.18
4.10E-04,-0.28,-0.22
4.10E-04,-0.296,-0.22
4.10E-04,-0.288,-0.22
4.11E-04,-0.288,-0.22
4.11E-04,-0.292,-0.22
4.11E-04,-0.284,-0.26
4.11E-04,-0.28,-0.22
4.11E-04,-0.276,-0.22
4.11E-04,-0.276,-0.06
4.11E-04,-0.288,-0.22
4.11E-04,-0.276,-0.26
4.11E-04,-0.276,-0.3
4.11E-04,-0.276,-0.26
4.12E-04,-0.284,-0.18
4.12E-04,-0.268,-0.26
4.12E-04,-0.276,-0.14
4.12E-04,-0.268,-0.18
4.12E-04,-0.264,-0.22
4.12E-04,-0.264,-0.18
4.12E-04,-0.26,-0.22
4.12E-04,-0.264,-0.26
4.12E-04,-0.256,-0.22
4.12E-04,-0.256,-0.18
4.13E-04,-0.252,-0.26
4.13E-04,-0.256,-0.14
4.13E-04,-0.252,-0.22
4.13E-04,-0.248,-0.18
4.13E-04,-0.256,-0.3
4.13E-04,-0.26,-0.18
4.13E-04,-0.252,-0.14
4.13E-04,-0.236,-0.18
4.13E-04,-0.248,-0.1
4.13E-04,-0.236,-0.22
4.14E-04,-0.24,-0.18
4.14E-04,-0.24,-0.18
4.14E-04,-0.24,-0.18
4.14E-04,-0.232,-0.18
4.14E-04,-0.236,-0.18
4.14E-04,-0.236,-0.18
4.14E-04,-0.232,-0.14
4.14E-04,-0.232,-0.14
4.14E-04,-0.224,-0.14
4.14E-04,-0.224,-0.22
4.15E-04,-0.224,-0.14
4.15E-04,-0.22,-0.18
4.15E-04,-0.212,-0.18
4.15E-04,-0.22,-0.14
4.15E-04,-0.216,-0.18
4.15E-04,-0.224,-0.18
4.15E-04,-0.208,-0.14
4.15E-04,-0.22,-0.22
4.15E-04,-0.204,-0.1
4.15E-04,-0.212,-0.06
4.16E-04,-0.204,-0.22
4.16E-04,-0.2,-0.14
4.16E-04,-0.212,-0.22
4.16E-04,-0.204,-0.1
4.16E-04,-0.208,-0.18
4.16E-04,-0.196,-0.1
4.16E-04,-0.196,-0.14
4.16E-04,-0.196,-0.18
4.16E-04,-0.196,-0.14
4.16E-04,-0.196,-0.14
4.17E-04,-0.184,-0.14
4.17E-04,-0.188,-0.22
4.17E-04,-0.188,-0.06
4.17E-04,-0.188,-0.1
4.17E-04,-0.18,-0.14
4.17E-04,-0.18,-0.06
4.17E-04,-0.184,-0.14
4.17E-04,-0.18,-0.14
4.17E-04,-0.188,-0.14
4.17E-04,-0.192,-0.06
4.18E-04,-0.192,-0.1
4.18E-04,-0.188,-0.06
4.18E-04,-0.2,-0.14
4.18E-04,-0.2,-0.18
4.18E-04,-0.2,-0.14
4.18E-04,-0.204,-0.18
4.18E-04,-0.204,-0.1
4.18E-04,-0.196,-0.1
4.18E-04,-0.216,-0.22
4.18E-04,-0.216,-0.06
4.19E-04,-0.208,-0.18
4.19E-04,-0.216,-0.14
4.19E-04,-0.216,-0.18
4.19E-04,-0.224,-0.14
4.19E-04,-0.224,-0.06
4.19E-04,-0.216,-0.18
4.19E-04,-0.22,-0.22
4.19E-04,-0.216,-0.1
4.19E-04,-0.228,-0.18
4.19E-04,-0.232,-0.18
4.20E-04,-0.236,-0.14
4.20E-04,-0.224,-0.14
4.20E-04,-0.228,-0.18
4.20E-04,-0.236,-0.14
4.20E-04,-0.232,-0.22
4.20E-04,-0.236,-0.18
4.20E-04,-0.232,-0.22
4.20E-04,-0.248,-0.18
4.20E-04,-0.244,-0.14
4.20E-04,-0.252,-0.22
4.21E-04,-0.232,-0.18
4.21E-04,-0.244,-0.14
4.21E-04,-0.244,-0.18
4.21E-04,-0.256,-0.1
4.21E-04,-0.252,-0.26
4.21E-04,-0.248,-0.26
4.21E-04,-0.256,-0.14
4.21E-04,-0.252,-0.14
4.21E-04,-0.26,-0.22
4.21E-04,-0.256,-0.22
4.22E-04,-0.268,-0.22
4.22E-04,-0.264,-0.22
4.22E-04,-0.256,-0.26
4.22E-04,-0.256,-0.22
4.22E-04,-0.272,-0.26
4.22E-04,-0.272,-0.22
4.22E-04,-0.268,-0.22
4.22E-04,-0.268,-0.3
4.22E-04,-0.276,-0.18
4.22E-04,-0.272,-0.3
4.23E-04,-0.276,-0.26
4.23E-04,-0.28,-0.22
4.23E-04,-0.284,-0.18
4.23E-04,-0.288,-0.18
4.23E-04,-0.28,-0.22
4.23E-04,-0.276,-0.18
4.23E-04,-0.288,-0.22
4.23E-04,-0.3,-0.22
4.23E-04,-0.288,-0.22
4.23E-04,-0.28,-0.26
4.24E-04,-0.28,-0.26
4.24E-04,-0.3,-0.3
4.24E-04,-0.292,-0.22
4.24E-04,-0.288,-0.3
4.24E-04,-0.3,-0.3
4.24E-04,-0.304,-0.26
4.24E-04,-0.3,-0.18
4.24E-04,-0.304,-0.26
4.24E-04,-0.308,-0.3
4.24E-04,-0.3,-0.3
4.25E-04,-0.312,-0.22
4.25E-04,-0.3,-0.3
4.25E-04,-0.32,-0.22
4.25E-04,-0.316,-0.22
4.25E-04,-0.32,-0.18
4.25E-04,-0.324,-0.26
4.25E-04,-0.312,-0.34
4.25E-04,-0.332,-0.34
4.25E-04,-0.32,-0.26
4.25E-04,-0.328,-0.22
4.26E-04,-0.332,-0.34
4.26E-04,-0.32,-0.3
4.26E-04,-0.32,-0.22
4.26E-04,-0.328,-0.22
4.26E-04,-0.332,-0.3
4.26E-04,-0.332,-0.26
4.26E-04,-0.332,-0.22
4.26E-04,-0.34,-0.22
4.26E-04,-0.34,-0.22
4.26E-04,-0.328,-0.22
4.27E-04,-0.336,-0.26
4.27E-04,-0.34,-0.22
4.27E-04,-0.344,-0.26
4.27E-04,-0.34,-0.3
4.27E-04,-0.34,-0.26
4.27E-04,-0.344,-0.26
4.27E-04,-0.352,-0.26
4.27E-04,-0.348,-0.38
4.27E-04,-0.34,-0.34
4.27E-04,-0.352,-0.3
4.28E-04,-0.348,-0.38
4.28E-04,-0.352,-0.26
4.28E-04,-0.364,-0.22
4.28E-04,-0.36,-0.3
4.28E-04,-0.364,-0.3
4.28E-04,-0.372,-0.3
4.28E-04,-0.36,-0.34
4.28E-04,-0.36,-0.3
4.28E-04,-0.372,-0.18
4.28E-04,-0.372,-0.34
4.29E-04,-0.372,-0.34
4.29E-04,-0.372,-0.3
4.29E-04,-0.368,-0.34
4.29E-04,-0.372,-0.3
4.29E-04,-0.372,-0.34
4.29E-04,-0.372,-0.34
4.29E-04,-0.384,-0.3
4.29E-04,-0.388,-0.26
4.29E-04,-0.384,-0.22
4.29E-04,-0.384,-0.34
4.30E-04,-0.38,-0.34
4.30E-04,-0.396,-0.34
4.30E-04,-0.384,-0.38
4.30E-04,-0.392,-0.34
4.30E-04,-0.396,-0.34
4.30E-04,-0.4,-0.34
4.30E-04,-0.38,-0.34
4.30E-04,-0.392,-0.38
4.30E-04,-0.4,-0.34
4.30E-04,-0.4,-0.34
4.31E-04,-0.4,-0.3
4.31E-04,-0.4,-0.3
4.31E-04,-0.412,-0.3
4.31E-04,-0.412,-0.34
4.31E-04,-0.408,-0.38
4.31E-04,-0.42,-0.3
4.31E-04,-0.404,-0.34
4.31E-04,-0.416,-0.34
